NO    : OWNER      SIZE         NAME
394   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/psycopg2-2.9.10.dist-info/top_level.txt
395   : dadi       1475         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/LICENSE.txt
396   : dadi       11           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/MarkupSafe-3.0.2.dist-info/top_level.txt
397   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
398   : dadi       1054         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/blinker-1.9.0.dist-info/LICENSE.txt
399   : dadi       1475         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
400   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/gunicorn-23.0.0.dist-info/top_level.txt
401   : dadi       113          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/gunicorn-23.0.0.dist-info/entry_points.txt
402   : dadi       19           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
403   : dadi       65           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
404   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
405   : dadi       8            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
406   : dadi       1475         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/itsdangerous-2.2.0.dist-info/LICENSE.txt
407   : dadi       1475         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/werkzeug-3.1.3.dist-info/LICENSE.txt
408   : dadi       8            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/mysqlclient-2.2.7.dist-info/top_level.txt
409   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
410   : dadi       10388        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
411   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
412   : dadi       125          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
413   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/greenlet-3.1.1.dist-info/top_level.txt
414   : dadi       493          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
415   : dadi       8239         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_4/env/lib64/python3.12/site-packages/sqlalchemy/dialects/type_migration_guidelines.txt
416   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
417   : dadi       44           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
418   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/psycopg2_binary-2.9.10.dist-info/top_level.txt
419   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
420   : dadi       10388        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
421   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
422   : dadi       125          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
423   : dadi       493          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
424   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
425   : dadi       44           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
426   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/psycopg2_binary-2.9.10.dist-info/top_level.txt
427   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
428   : dadi       10388        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
429   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
430   : dadi       125          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
431   : dadi       493          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/Submission/myenv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
432   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
433   : dadi       44           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
434   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/psycopg2_binary-2.9.10.dist-info/top_level.txt
435   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
436   : dadi       10388        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
437   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
438   : dadi       125          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
439   : dadi       493          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
440   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
441   : dadi       44           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
442   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/psycopg2_binary-2.9.10.dist-info/top_level.txt
443   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
444   : dadi       10388        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
445   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
446   : dadi       125          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
447   : dadi       493          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/Assignment_3/myenv/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
448   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pillow-11.1.0.dist-info/top_level.txt
449   : dadi       53           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pygments-2.19.1.dist-info/entry_points.txt
450   : dadi       47755        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/numpy-2.2.4.dist-info/LICENSE.txt
451   : dadi       172          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/numpy-2.2.4.dist-info/entry_points.txt
452   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
453   : dadi       1475         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
454   : dadi       10           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/aiosignal-1.3.2.dist-info/top_level.txt
455   : dadi       58           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
456   : dadi       5            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
457   : dadi       19           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
458   : dadi       65           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
459   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
460   : dadi       44           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
461   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
462   : dadi       1066         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/LICENSE.txt
463   : dadi       19           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/top_level.txt
464   : dadi       11           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
465   : dadi       8            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
466   : dadi       57           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/typer-0.15.2.dist-info/entry_points.txt
467   : dadi       967          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
468   : dadi       1018         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
469   : dadi       3405         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/numpy/ma/API_CHANGES.txt
470   : dadi       588          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/aiohttp-3.11.14.dist-info/LICENSE.txt
471   : dadi       8            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/aiohttp-3.11.14.dist-info/top_level.txt
472   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
473   : dadi       10388        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
474   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
475   : dadi       125          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
476   : dadi       12           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
477   : dadi       110423       /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/LICENSE.txt
478   : dadi       3032         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/NOTICE.txt
479   : dadi       18           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/top_level.txt
480   : dadi       50           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/together-1.5.2.dist-info/entry_points.txt
481   : dadi       10           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/propcache-0.3.1.dist-info/top_level.txt
482   : dadi       10           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/multidict-6.2.0.dist-info/top_level.txt
483   : dadi       855          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
484   : dadi       837          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
485   : dadi       493          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/pip/_vendor/vendor.txt
486   : dadi       5            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
487   : dadi       39           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
488   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pillow-11.1.0.dist-info/top_level.txt
489   : dadi       53           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pygments-2.19.1.dist-info/entry_points.txt
490   : dadi       47755        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/numpy-2.2.4.dist-info/LICENSE.txt
491   : dadi       172          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/numpy-2.2.4.dist-info/entry_points.txt
492   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
493   : dadi       1475         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
494   : dadi       10           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/aiosignal-1.3.2.dist-info/top_level.txt
495   : dadi       58           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
496   : dadi       5            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
497   : dadi       19           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
498   : dadi       65           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
499   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
500   : dadi       44           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
501   : dadi       9            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
502   : dadi       1066         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/LICENSE.txt
503   : dadi       19           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/top_level.txt
504   : dadi       11           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
505   : dadi       8            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
506   : dadi       57           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/typer-0.15.2.dist-info/entry_points.txt
507   : dadi       967          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
508   : dadi       1018         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
509   : dadi       3405         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/numpy/ma/API_CHANGES.txt
510   : dadi       588          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/aiohttp-3.11.14.dist-info/LICENSE.txt
511   : dadi       8            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/aiohttp-3.11.14.dist-info/top_level.txt
512   : dadi       1093         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
513   : dadi       10388        /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
514   : dadi       4            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
515   : dadi       125          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
516   : dadi       12           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
517   : dadi       110423       /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/LICENSE.txt
518   : dadi       3032         /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/NOTICE.txt
519   : dadi       18           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pyarrow-19.0.1.dist-info/top_level.txt
520   : dadi       50           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/together-1.5.2.dist-info/entry_points.txt
521   : dadi       10           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/propcache-0.3.1.dist-info/top_level.txt
522   : dadi       10           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/multidict-6.2.0.dist-info/top_level.txt
523   : dadi       855          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
524   : dadi       837          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
525   : dadi       493          /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/pip/_vendor/vendor.txt
526   : dadi       5            /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
527   : dadi       39           /home/dadi/Desktop/Labs_6th sem/DBMS_Lab/env/lib64/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
528   : dadi       5543         /home/dadi/Desktop/networks/grok/documentation.txt
529   : dadi       18777        /home/dadi/Desktop/networks/grok/input.txt
530   : dadi       16384        /home/dadi/Desktop/networks/grok/output.txt
531   : dadi       33           /home/dadi/Desktop/Placement_Preparation/schedule.txt
532   : dadi       47931        /home/dadi/Desktop/Project/names.txt
533   : dadi       47491        /home/dadi/Desktop/Project/names2.txt
534   : dadi       1492         /home/dadi/Desktop/Project/prank.txt
535   : dadi       47931        /home/dadi/Desktop/Project/names1.txt
536   : dadi       47931        /home/dadi/Desktop/Project/names3.txt
537   : dadi       36334        /home/dadi/Desktop/Project/names_v1.txt
538   : dadi       28315        /home/dadi/Desktop/Project/names_v2.txt
539   : dadi       4            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pillow-11.2.0.dist-info/top_level.txt
540   : dadi       10           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/multidict-6.3.0.dist-info/top_level.txt
541   : dadi       53           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pygments-2.19.1.dist-info/entry_points.txt
542   : dadi       8            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/aiohttp-3.11.15.dist-info/top_level.txt
543   : dadi       588          /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/aiohttp-3.11.15.dist-info/licenses/LICENSE.txt
544   : dadi       47755        /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/numpy-2.2.4.dist-info/LICENSE.txt
545   : dadi       172          /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/numpy-2.2.4.dist-info/entry_points.txt
546   : dadi       1093         /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/urllib3-2.3.0.dist-info/licenses/LICENSE.txt
547   : dadi       1475         /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/click-8.1.8.dist-info/LICENSE.txt
548   : dadi       10           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/aiosignal-1.3.2.dist-info/top_level.txt
549   : dadi       58           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/markdown_it_py-3.0.0.dist-info/entry_points.txt
550   : dadi       5            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/yarl-1.18.3.dist-info/top_level.txt
551   : dadi       19           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/top_level.txt
552   : dadi       65           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/charset_normalizer-3.4.1.dist-info/entry_points.txt
553   : dadi       9            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/top_level.txt
554   : dadi       44           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/tabulate-0.9.0.dist-info/entry_points.txt
555   : dadi       9            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/requests-2.32.3.dist-info/top_level.txt
556   : dadi       1066         /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/LICENSE.txt
557   : dadi       19           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/eval_type_backport-0.2.2.dist-info/top_level.txt
558   : dadi       11           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/frozenlist-1.5.0.dist-info/top_level.txt
559   : dadi       8            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/certifi-2025.1.31.dist-info/top_level.txt
560   : dadi       57           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/typer-0.15.2.dist-info/entry_points.txt
561   : dadi       967          /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt
562   : dadi       1018         /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/numpy/_core/include/numpy/random/LICENSE.txt
563   : dadi       3405         /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/numpy/ma/API_CHANGES.txt
564   : dadi       50           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/together-1.5.4.dist-info/entry_points.txt
565   : dadi       1093         /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pip-24.0.dist-info/LICENSE.txt
566   : dadi       10388        /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pip-24.0.dist-info/AUTHORS.txt
567   : dadi       4            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pip-24.0.dist-info/top_level.txt
568   : dadi       125          /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pip-24.0.dist-info/entry_points.txt
569   : dadi       12           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/shellingham-1.5.4.dist-info/top_level.txt
570   : dadi       110423       /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/LICENSE.txt
571   : dadi       3032         /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/NOTICE.txt
572   : dadi       18           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pyarrow-19.0.1.dist-info/top_level.txt
573   : dadi       10           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/propcache-0.3.1.dist-info/top_level.txt
574   : dadi       855          /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pyarrow/src/arrow/python/CMakeLists.txt
575   : dadi       837          /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pyarrow/src/arrow/python/vendored/CMakeLists.txt
576   : dadi       493          /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/pip/_vendor/vendor.txt
577   : dadi       5            /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/top_level.txt
578   : dadi       39           /home/dadi/Desktop/Project/venv/lib/python3.12/site-packages/tqdm-4.67.1.dist-info/entry_points.txt
579   : dadi       4            /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/pillow-11.2.0.dist-info/top_level.txt
580   : dadi       10           /home/dadi/Desktop/Project/venv/lib64/python3.12/site-packages/multidict-6.3.0.dist-info/top_level.txt
